user_id,nb_commandes,montant_total,montant_moyen,nb_tickets_total,nb_tickets_moyen,delta_moyen,delta_min,delta_25,delta_75,cluster
72622fb0-0540-4d7e-9d05-480115ee971f,3,471,157.0,5,1.6666666666666667,5310667.333333333,999999.0,4155572.0,7466001.5,0
72624fc6-38be-45e5-8170-068f2ff40a02,4,416,104.0,4,1.0,6771052.5,999999.0,2046248.25,9375994.25,0
727b5649-775e-49ce-a64e-729679ba3d6a,6,908,151.33333333333334,8,1.3333333333333333,5329759.666666667,999999.0,3652697.75,7583711.25,0
727be8eb-890a-4d7e-ae0d-e33c2025eb59,5,884,176.8,11,2.2,2799178.2,247221.0,999999.0,4027650.0,2
728bcd68-2080-430e-af9f-0cdf949a8ab2,5,1156,231.2,13,2.6,6575111.0,510850.0,863633.0,12120547.0,3
7298f973-86da-40e5-882f-6db7518478e3,3,283,94.33333333333333,3,1.0,11461492.0,999999.0,2400685.5,16692238.5,0
72aa5a4d-9001-4159-a15b-7081a7be66cf,5,600,120.0,8,1.6,4905667.8,999999.0,2237314.0,3961419.0,2
72af68e4-b949-4142-9c36-3ec529cbad3e,6,999,166.5,11,1.8333333333333333,4389786.0,999999.0,1880655.75,6772931.0,2
72c41a35-2867-41d2-94ae-5ceacc99f896,7,1034,147.71428571428572,13,1.8571428571428572,4245285.0,311949.0,1113394.0,6007554.0,2
72c524ac-60f2-4cc2-9a61-730b0a227180,5,577,115.4,8,1.6,4748507.2,195819.0,999999.0,4828082.0,2
72c711bc-8c7c-48b1-9bc5-344fe4e728ba,5,696,139.2,6,1.2,6389669.6,133659.0,999999.0,11043428.0,2
72ca9553-1375-4dfb-a346-d83493c34970,8,1731,216.375,17,2.125,3667368.625,155907.0,884065.25,5034086.0,2
72cc0af4-56d6-4f31-9e6b-5bd5c16de120,6,914,152.33333333333334,11,1.8333333333333333,4529208.833333333,364403.0,837604.5,5782388.75,2
72cc7ddf-eac9-4daa-99fd-f6c7735d17da,2,384,192.0,4,2.0,966814.5,933630.0,950222.25,983406.75,1
72d01249-eead-4eb1-96a4-a57f425c8f2f,4,706,176.5,9,2.25,7204099.75,999999.0,3852015.75,11089754.0,3
72d101d3-9d37-4934-b187-a301d221468a,6,1330,221.66666666666666,15,2.5,4157157.6666666665,545650.0,919699.5,2341322.75,3
72d23d4e-4906-47e4-9ec5-514c1b28cbdc,9,1555,172.77777777777777,18,2.0,2929880.6666666665,999999.0,1144440.0,4039325.0,2
72d77294-59ab-4cfc-b6b4-0b111d1b2a9b,4,363,90.75,7,1.75,6504528.0,110798.0,777698.75,10691541.25,0
72ec8481-dd64-46c3-9fd6-f1038ff69c57,3,244,81.33333333333333,3,1.0,3032038.6666666665,999999.0,1532476.0,4048058.5,1
72f1c5af-36ef-4f6b-a0d6-9d4bbfa0c5f9,5,488,97.6,7,1.4,5321892.6,762298.0,999999.0,6597560.0,2
7301466c-3105-4f52-914c-80a2fa16ba5d,6,1149,191.5,15,2.5,5022822.833333333,24552.0,1438604.75,6580515.5,2
730342fc-ec9c-461c-9159-ed9a27201096,11,779,70.81818181818181,12,1.0909090909090908,2626198.8181818184,168104.0,1122676.0,3973784.5,2
730547f6-0118-405a-a083-4394b5209e27,1,126,126.0,3,3.0,999999.0,999999.0,999999.0,999999.0,1
731e32ba-900e-49ff-8a7c-a7e889a292af,5,495,99.0,6,1.2,3994906.0,415254.0,999999.0,7766730.0,2
732cde35-033f-4f09-a50f-6e9922125b74,1,53,53.0,1,1.0,999999.0,999999.0,999999.0,999999.0,1
7337fd65-37fc-4f6b-8ca2-e28c5dbb18a9,6,641,106.83333333333333,9,1.5,2816044.0,255923.0,555562.5,3963093.5,2
733c9dc9-4dbd-42d1-9ce7-0333ef0ce838,3,274,91.33333333333333,4,1.3333333333333333,2181867.6666666665,209324.0,604661.5,3168139.5,1
733d9012-c45e-44a8-a0d9-54330f367109,3,538,179.33333333333334,5,1.6666666666666667,6113040.0,999999.0,3199428.0,8669560.5,0
734b8bd6-5674-484d-b626-4eb11ef94e05,2,396,198.0,5,2.5,10362135.5,999999.0,5681067.25,15043203.75,0
734e214e-19f4-4b22-81ab-70ed3e82e219,10,1344,134.4,16,1.6,2584192.1,196723.0,1065478.5,3211809.5,2
73625883-61d1-4658-b00e-68d925e774db,4,295,73.75,6,1.5,8319085.5,489961.0,872489.5,15053181.5,0
7363f412-0434-4884-bd26-559911d3994e,5,1167,233.4,11,2.2,3427712.8,500569.0,999999.0,4177795.0,3
7365d0fb-9159-47eb-882f-403df0927bb5,7,1347,192.42857142857142,16,2.2857142857142856,4170937.714285714,999999.0,1792861.0,5161052.5,3
73661716-3824-4269-90f7-f26492b05c9c,6,726,121.0,9,1.5,5912192.333333333,999999.0,1187250.0,9416925.25,2
736ae2f3-aa1d-4edd-96cf-32bd5aa41078,7,1188,169.71428571428572,13,1.8571428571428572,3725146.714285714,815004.0,1026903.5,4530889.0,2
7375569f-eabf-40a7-b904-92467cf72ed9,5,519,103.8,6,1.2,5204100.4,999999.0,1295917.0,8589405.0,0
73883cd9-3354-4439-99ea-7161c224c9e0,4,789,197.25,7,1.75,8264567.25,999999.0,1130101.5,9676133.75,3
738d0033-18f4-493f-9b9f-3b6c3fd7891e,1,164,164.0,2,2.0,999999.0,999999.0,999999.0,999999.0,1
73a31d74-0dbb-47c9-8424-a60708e88854,5,1195,239.0,12,2.4,5454755.0,180824.0,999999.0,9166838.0,3
73a459c2-bf51-4127-a876-aceaa1037592,4,466,116.5,5,1.25,3994213.0,999999.0,1985965.5,5556221.0,0
73a5f496-4e3b-4fc8-a1f1-f4a4309fd44f,6,568,94.66666666666667,8,1.3333333333333333,5449415.166666667,88231.0,1142188.75,4101285.25,2
73a683fe-8a52-4728-86f9-2a74a429e7cf,11,1379,125.36363636363636,16,1.4545454545454546,2874479.5454545454,266859.0,1094453.0,5205103.5,2
73b1b1ff-5c1f-444f-bd4d-c0866c6ba5f1,4,267,66.75,5,1.25,3982069.75,999999.0,2267269.5,5080921.75,0
73bc72c8-3f38-47e9-8439-b76f4548ff03,3,252,84.0,3,1.0,7359133.666666667,999999.0,3995930.0,10538701.0,0
73bd7ae4-87dd-4a54-81f6-978fa7b4ed70,8,1348,168.5,14,1.75,3741775.25,596681.0,972212.0,5110624.5,2
73be0339-531c-4557-af45-df84d762130a,2,253,126.5,5,2.5,9438866.0,999999.0,5219432.5,13658299.5,0
73be0a77-18ed-4ea8-bafd-3216e738d483,5,532,106.4,6,1.2,4353633.0,999999.0,1059011.0,7991818.0,2
73c04e73-be6b-4ed9-a41a-675f4172ee19,4,494,123.5,5,1.25,3295302.5,604098.0,901023.75,4634564.25,2
73c49363-8093-4c1a-9cec-8d9dd5a06960,13,2513,193.30769230769232,25,1.9230769230769231,2319909.923076923,145360.0,503294.0,2995272.0,2
73c57810-6b32-4e24-a46c-5e577bab1b9c,9,1139,126.55555555555556,15,1.6666666666666667,3601713.111111111,123921.0,883520.0,4071706.0,2
73cc3d8e-74d8-4470-88c6-799185052809,10,1658,165.8,19,1.9,3227442.4,999999.0,1960966.25,3773598.0,2
73d1cf3d-25fe-4336-ac76-d7057ba7261f,4,305,76.25,5,1.25,5411731.0,183488.0,795871.25,7407882.75,0
73dbe6d7-f7cc-4c09-93db-4f544e906e76,4,579,144.75,6,1.5,3917362.25,999999.0,1184498.25,6545557.5,2
73dece8b-920a-4e5b-83bc-c62111680733,4,439,109.75,6,1.5,5231536.25,999999.0,1052368.5,7966054.75,0
73f1872d-f6c3-4b11-a38b-fc5eeeb6e48a,4,595,148.75,6,1.5,4420059.25,999999.0,1853364.0,5467930.75,2
73fc9d90-f46d-4a40-940c-5fe061ad6a08,7,1016,145.14285714285714,12,1.7142857142857142,3946554.5714285714,784161.0,942633.0,5995655.0,2
73fd541b-2eaf-484c-a76f-3849da9ef458,6,983,163.83333333333334,12,2.0,5523011.5,999999.0,3894646.0,6289351.5,3
73fd998f-ba7d-4507-a630-8eaa59956c88,2,234,117.0,3,1.5,11814675.0,999999.0,6407337.0,17222013.0,0
740392a7-a696-4c40-957f-993e07de4f8b,6,762,127.0,10,1.6666666666666667,4540575.5,916279.0,1692892.25,6478556.75,2
741a8ea6-06d8-4bef-b9e7-a1e0130431fb,2,101,50.5,2,1.0,10574909.5,999999.0,5787454.25,15362364.75,0
741ac648-726e-4e57-b7e6-ace96b3237f2,7,734,104.85714285714286,8,1.1428571428571428,2976194.714285714,999999.0,1258195.0,3616171.0,2
741b7d0f-42d7-4fc2-997b-84f4efc3b6bd,5,1061,212.2,10,2.0,6076176.8,355634.0,999999.0,9812832.0,3
742e392b-1136-4325-9bfd-2d557a0bf895,9,1755,195.0,21,2.3333333333333335,3624829.5555555555,337150.0,792174.0,5434353.0,2
74359b74-32e6-4832-ae57-2cfa3b15f370,8,1605,200.625,18,2.25,2154160.0,158346.0,847513.75,3170724.0,2
7440f00c-74f5-458f-85eb-27104f47d81d,7,669,95.57142857142857,12,1.7142857142857142,3307378.4285714286,44657.0,672326.0,5707477.5,2
7446eb3b-18fa-4b55-bb32-e643167455bf,5,242,48.4,5,1.0,5986950.6,999999.0,1281622.0,9316840.0,0
744bd2ac-5a9d-4818-a434-0abfb8a6f427,5,586,117.2,9,1.8,5370396.6,999999.0,1584417.0,2553884.0,2
7451ebb2-439d-44f9-b46b-40dcb5bdd6f4,5,456,91.2,5,1.0,6715169.8,935023.0,999999.0,8412158.0,0
74592a48-8e2e-4a8c-9af6-507a3529b9a6,5,660,132.0,11,2.2,4451776.6,999999.0,3481921.0,4904970.0,3
7461b078-d5a8-445f-80a3-7e28e15a0c9f,2,190,95.0,2,1.0,14949918.5,999999.0,7974958.75,21924878.25,0
74648fea-d9e6-4734-aef2-fc6f59e6a08f,9,1830,203.33333333333334,16,1.7777777777777777,3300332.4444444445,754147.0,1334901.0,3441766.0,2
746b261b-b06e-48a3-94c1-db38adca0b85,3,782,260.6666666666667,6,2.0,7870284.0,999999.0,1736529.5,11305426.5,3
746cbf09-35f7-41b4-a69e-4aab2c31bc85,3,511,170.33333333333334,8,2.6666666666666665,5258600.666666667,999999.0,4056694.5,7387901.5,3
7475dcf1-e7dc-47ff-86ce-ea0f9f0049c4,6,1161,193.5,11,1.8333333333333333,3727846.6666666665,656814.0,790907.25,5162889.5,2
747b97ed-8276-42e3-8020-b351e5f88e23,5,426,85.2,6,1.2,3356136.6,999999.0,2093699.0,3994894.0,2
748bd717-d79b-4d3a-9071-fb82b1ed6557,7,1160,165.71428571428572,14,2.0,4781195.714285715,597892.0,1560857.5,7942186.0,2
7491f0dc-15f2-4084-bfb1-fc6e576df3f9,7,1345,192.14285714285714,17,2.4285714285714284,3970678.5714285714,274671.0,1154597.5,5398446.5,3
74940820-3ca8-4767-a21e-a8e173f8a0c1,2,126,63.0,2,1.0,757337.0,514675.0,636006.0,878668.0,1
74941eef-a3bb-4592-8614-07a51032865a,4,624,156.0,9,2.25,7132733.0,999999.0,5328773.25,10349930.75,0
7495eb81-53ae-45a0-83a1-cb1bbea8a241,4,951,237.75,9,2.25,8122964.25,999999.0,2692736.25,9064821.0,3
7499683d-9acd-4cd6-a552-f5c6ad60d22b,7,1801,257.2857142857143,17,2.4285714285714284,3542937.0,87440.0,1130515.0,4616136.5,3
74a7d03d-01b2-4225-a9da-8aca29cebe2b,4,413,103.25,8,2.0,4375211.0,999999.0,1089729.0,6330348.0,2
74a7f7f8-b41d-4ce1-97f5-e0e05393e9e1,4,848,212.0,11,2.75,5318590.75,999999.0,3584031.75,6789500.0,3
74ae902a-4574-4c3b-87f8-e208816f435f,5,630,126.0,7,1.4,4062941.8,999999.0,1088914.0,7222306.0,2
74b99c5a-f72d-4154-b334-63a3babb570d,6,942,157.0,10,1.6666666666666667,4616340.833333333,999999.0,2231600.0,6868718.25,2
74d7d2a7-531a-4a79-b4e8-12597001f4f8,4,426,106.5,5,1.25,7838213.0,999999.0,1060452.0,11403748.5,0
74da35e3-0f3f-44e1-a11a-0fccb27b7daf,7,1560,222.85714285714286,14,2.0,3382392.5714285714,954211.0,1263277.0,4516229.5,3
74df4098-dee3-46f2-8ce3-d5c4ead8495d,4,798,199.5,8,2.0,3343344.75,63085.0,137249.5,3787080.25,2
74e5d1d2-06e6-4eb9-b9fd-be07f250bb69,7,1656,236.57142857142858,14,2.0,3549926.5714285714,25235.0,1254407.5,4899937.5,2
74ead2ed-f333-4da5-b658-6015c19ae68c,3,664,221.33333333333334,6,2.0,10859946.333333334,489496.0,744747.5,16045171.5,0
74edce01-7bce-4b4c-91b6-1c24e08ff846,6,955,159.16666666666666,10,1.6666666666666667,3542177.5,666966.0,1371453.25,3086485.75,2
74f03298-414f-4254-a258-4621b683034b,3,777,259.0,6,2.0,7860710.333333333,999999.0,4236779.0,11291066.0,3
74f9477c-58d8-45b4-b54b-a9d80fa0b56c,5,799,159.8,8,1.6,5899702.8,999999.0,1899081.0,9380232.0,0
74fd4b63-71b1-45d9-b248-9a0e19e18457,5,730,146.0,10,2.0,5855889.6,999999.0,2640298.0,9463963.0,3
75016216-5c60-42d3-8f02-b91e39ed0839,9,1971,219.0,19,2.111111111111111,3372464.3333333335,287440.0,999999.0,3832758.0,2
75050b34-5491-4902-ab6d-19f88440136e,1,106,106.0,2,2.0,999999.0,999999.0,999999.0,999999.0,1
75081a7b-8787-4996-867e-f67e5a259739,7,920,131.42857142857142,10,1.4285714285714286,4657926.571428572,347457.0,1490924.0,5738408.0,2
751df6e9-3c9a-4802-a1d2-8dfecefebf55,10,1398,139.8,20,2.0,3060035.4,199945.0,877540.75,3678955.0,2
7522a6af-ef6d-42ef-8f51-0e6cf99816ff,5,475,95.0,7,1.4,5307313.8,999999.0,1824165.0,9363861.0,0
752b0f25-a3f5-4e21-9cc6-814fee89e4ca,1,87,87.0,3,3.0,999999.0,999999.0,999999.0,999999.0,1
7530b139-6e02-4832-87e6-af31ff821e68,3,200,66.66666666666667,3,1.0,10353338.666666666,999999.0,4997471.0,15030008.5,0
7535fbc7-da68-41c9-a066-9908aedbf18b,5,464,92.8,6,1.2,5193079.4,246828.0,999999.0,9302364.0,2
7544871d-459f-4cfb-aad5-cb17641fe6c8,1,45,45.0,1,1.0,999999.0,999999.0,999999.0,999999.0,1
754dc0f7-fee6-4059-8b2a-52ae7de37f5a,4,562,140.5,6,1.5,3218448.5,533834.0,883457.75,4180635.75,2
754e1320-7eea-4cf8-b6f0-441d260f6817,9,671,74.55555555555556,11,1.2222222222222223,3476733.4444444445,999999.0,1363103.0,4982588.0,2
754e9704-238e-4542-a499-5d4d3869fada,5,754,150.8,8,1.6,4492633.8,999999.0,1220494.0,6539511.0,2
75500aab-1db4-458e-841f-37b4ca60479c,2,430,215.0,5,2.5,4362155.5,999999.0,2681077.25,6043233.75,3
75514f06-6a36-43dd-b56b-d25515f19fef,4,363,90.75,5,1.25,7637134.75,999999.0,6093676.5,9698673.75,0
75533475-d1a4-4baf-84e8-7270fdaf5d4f,3,199,66.33333333333333,3,1.0,6495532.333333333,999999.0,2672203.0,9243299.0,0
755d8add-2419-46c2-bf4e-0f1496bf86ba,2,179,89.5,4,2.0,14914073.5,999999.0,7957036.25,21871110.75,0
755f59bf-6274-4f35-b78d-d5d82056b9c4,6,913,152.16666666666666,10,1.6666666666666667,4061228.5,895664.0,1266180.5,7257321.75,2
75601334-ec7a-4b9a-9af0-492b21ad28a7,6,1211,201.83333333333334,13,2.1666666666666665,5185882.666666667,915719.0,1128544.25,9392211.0,3
75611e12-a39a-40b9-b6e7-484751714d0a,5,625,125.0,10,2.0,4577802.8,999999.0,2706462.0,4526918.0,2
7567bb4b-e945-4989-8bb7-3a6c739d0d13,5,361,72.2,5,1.0,5591190.8,401356.0,999999.0,6668818.0,0
7585870b-c44f-41db-9958-74aeebe3267f,4,404,101.0,5,1.25,7911912.5,999999.0,3607480.5,11784339.5,0
75998e93-80fc-4ff5-8cf7-82091cf89d94,3,607,202.33333333333334,8,2.6666666666666665,2472063.3333333335,435487.0,717743.0,3490351.5,3
759eebbb-2a1f-465a-bb60-8b1903019549,7,1618,231.14285714285714,13,1.8571428571428572,4462591.857142857,557721.0,2324322.0,5129082.0,3
75a5efc4-5fc8-44cc-8d5a-27e90a741b30,6,1106,184.33333333333334,12,2.0,5346345.833333333,999999.0,1816357.25,5569756.25,3
75aa1ea6-b302-4d57-9647-7a14b031579a,5,795,159.0,8,1.6,6213546.0,999999.0,3680675.0,5353970.0,0
75aa9e98-0046-4dea-a31e-ae2dce428223,6,903,150.5,9,1.5,2373831.6666666665,661280.0,920849.25,4014351.0,2
75b0367c-c954-4c76-9e62-c456ebe80487,6,808,134.66666666666666,9,1.5,4832333.666666667,677547.0,772939.5,7921411.25,2
75b5721a-e3d0-4e38-8f02-dd15c1848e7b,9,973,108.11111111111111,15,1.6666666666666667,2731781.5555555555,457400.0,999999.0,3174430.0,2
75bf6b26-0709-4091-8707-ed1ab9c27b91,6,650,108.33333333333333,8,1.3333333333333333,4002681.3333333335,634614.0,1488657.0,4702234.75,2
75ebcca8-da7a-49b3-92c6-5fd500f79cbd,1,206,206.0,2,2.0,999999.0,999999.0,999999.0,999999.0,1
75ec5567-f8f9-4d18-adb8-0250bb95ed97,4,844,211.0,8,2.0,8384056.5,999999.0,4679819.25,9650465.25,3
75ef038b-2c2c-4196-937f-2d1da1ca1e3e,5,826,165.2,9,1.8,5460711.8,241040.0,999999.0,10333773.0,2
75ef496e-3ae3-4d66-9e88-f5cd57d6454c,9,1364,151.55555555555554,17,1.8888888888888888,3272346.777777778,999999.0,1576137.0,2877014.0,2
75ff10c0-df74-44ec-a7e5-4914ba6f0a8a,6,775,129.16666666666666,8,1.3333333333333333,5127822.0,141788.0,1167287.25,5367667.5,2
760265f1-e057-4715-b275-681d8f30f44a,5,918,183.6,9,1.8,3757234.0,999999.0,1443432.0,5918178.0,2
7602b982-b454-40d8-be6a-c60c094eb352,2,343,171.5,5,2.5,14002262.5,999999.0,7501130.75,20503394.25,0
76030517-9e5b-4d72-92c4-2ceb688dfa0e,3,185,61.666666666666664,4,1.3333333333333333,7300527.0,999999.0,3479035.5,10450791.0,0
760d0f14-e980-4cf5-8133-459d66004bf7,2,429,214.5,4,2.0,5716460.5,999999.0,3358229.75,8074691.25,0
7610511f-0d18-4141-99aa-9f4cc95becd4,3,766,255.33333333333334,8,2.6666666666666665,8466820.666666666,999999.0,4749240.5,12200231.5,3
76106bad-ed15-41c9-b33e-34231f78a9f1,4,420,105.0,5,1.25,6544033.75,999999.0,2138088.0,7942093.25,0
761b0e27-cc51-4e29-bf7e-4ff58710f76e,6,1059,176.5,11,1.8333333333333333,3427649.3333333335,319427.0,875496.25,2303284.5,2
76216cf5-0bbe-4c2d-b147-b29e73802aa1,4,278,69.5,5,1.25,5017512.5,999999.0,2926314.0,5982003.0,0
76239d59-6be1-49f9-a173-bb889d3c7258,3,628,209.33333333333334,6,2.0,4127419.6666666665,999999.0,3101837.0,5691130.0,3
7629f4e9-95c1-431d-85c2-9fdfd503eeca,2,142,71.0,2,1.0,4302353.5,999999.0,2651176.25,5953530.75,0
762a0576-2290-4b01-b20c-530872f6b1ff,3,196,65.33333333333333,4,1.3333333333333333,4005373.6666666665,999999.0,2606877.5,5508061.0,0
762ab147-faf8-4ce6-bf72-75321cd47c16,11,1485,135.0,19,1.7272727272727273,2832520.5454545454,600182.0,1282115.0,4131484.0,2
7630800e-d093-41f2-9ae3-5f9a1c6c060a,2,111,55.5,2,1.0,1086583.5,999999.0,1043291.25,1129875.75,1
76422432-3450-4191-ade0-6aa717c08ca9,5,893,178.6,11,2.2,4524673.8,999999.0,1920036.0,6756834.0,3
7644777f-6fb5-4b06-a75a-7303a490f4c5,9,1377,153.0,14,1.5555555555555556,3653401.0,790413.0,1593066.0,4408990.0,2
764a40e5-2670-41b9-a680-edc6d5f7b8f0,5,746,149.2,9,1.8,6206759.0,255057.0,999999.0,3218846.0,2
76574669-11c0-465c-9fb2-b25741befb73,2,301,150.5,3,1.5,5977883.0,999999.0,3488941.0,8466825.0,0
76613e78-56ee-467f-bf6a-da7a83b74a5f,6,1332,222.0,18,3.0,2765314.3333333335,658355.0,1380143.25,4147266.75,3
76639de8-9f3a-4c7e-aa83-28481c9b6449,2,74,37.0,2,1.0,1082852.5,999999.0,1041425.75,1124279.25,1
7672377e-568e-4ed8-8b22-6fea5f664db0,6,651,108.5,9,1.5,4907788.333333333,999999.0,4091867.5,6424457.75,0
767532fc-a582-4dc5-999e-02189ac3bc39,3,800,266.6666666666667,8,2.6666666666666665,6903974.0,999999.0,2401081.0,9855961.5,3
76776cb7-e384-41f6-a24b-435ae9fe0de7,8,1457,182.125,16,2.0,2434668.75,284060.0,945811.0,2662994.25,2
76795389-6ed3-4e07-9ae6-6f51d8144237,7,1012,144.57142857142858,11,1.5714285714285714,4125648.714285714,999999.0,1419688.0,5181013.0,2
767be4d0-e94d-4a3a-95a8-111cf90c58c6,2,562,281.0,5,2.5,2453040.0,999999.0,1726519.5,3179560.5,3
767f7d4a-0b58-4ffd-b8c0-b070c3b6529b,4,642,160.5,7,1.75,6560961.5,566639.0,891659.0,7129993.0,2
768709ae-cfc1-4118-a8ad-c17f3bc9376d,8,975,121.875,15,1.875,2175962.875,732083.0,940092.25,2162806.0,2
768fdc60-f953-4881-b505-5b182010f0e2,7,1361,194.42857142857142,14,2.0,4119787.714285714,813896.0,1480303.5,5335850.5,3
769049e0-57f1-4778-b72e-a52db873d467,6,1368,228.0,16,2.6666666666666665,1814139.0,59391.0,528442.5,2166732.75,2
769d8f21-c570-4a58-aa0c-cebc1efad811,5,729,145.8,8,1.6,4200199.8,999999.0,2436485.0,5705022.0,2
76aa20c4-103f-41e3-973c-f3c706733d5b,4,346,86.5,5,1.25,6240407.25,999999.0,5008372.5,7794932.25,0
76acd60f-1b8c-4efc-bde4-5125951a06ca,3,964,321.3333333333333,9,3.0,10528678.0,999999.0,3053204.0,15293017.5,3
76ace5d7-a882-4684-92d0-bca911c96071,9,1441,160.11111111111111,18,2.0,3194333.222222222,601392.0,1207382.0,4738107.0,2
76ad7888-88e0-4215-9949-7cef1f3155de,3,269,89.66666666666667,3,1.0,8555336.333333334,999999.0,2830209.0,12333005.0,0
76af128a-f2b3-4a6f-889c-e7a84a0b637a,1,103,103.0,1,1.0,999999.0,999999.0,999999.0,999999.0,1
76b60ed9-8de4-400e-8712-503c4e8dd17e,8,1338,167.25,14,1.75,4024896.625,7080.0,2782999.5,5965166.0,2
76d05a02-937d-4f98-9229-a72e5a23a772,10,1457,145.7,16,1.6,2438790.7,121688.0,556364.75,3270384.0,2
76d347ea-fdee-4db9-abd1-86583c167e54,5,557,111.4,11,2.2,3033887.0,654268.0,999999.0,3386709.0,2
76d6e7f1-1222-4d2e-b16d-8d81696ee4f3,6,894,149.0,16,2.6666666666666665,4462236.166666667,357780.0,1127236.75,7002815.0,3
76deb5d4-47a6-45cd-9090-b43ac80f8538,6,1296,216.0,16,2.6666666666666665,2505908.6666666665,429682.0,1010312.75,1879757.5,3
76e23aa5-1a56-4efb-ab60-cb8b348ca8bc,4,413,103.25,7,1.75,4909840.75,618317.0,904578.5,6549367.75,2
76e3b9c2-3140-4d38-8c8b-64eaa95daafd,3,1130,376.6666666666667,10,3.3333333333333335,5084129.0,999999.0,3276523.0,7126194.0,3
76e7e246-deee-4b10-95f3-9b1bb8a125c7,6,837,139.5,11,1.8333333333333333,4771224.833333333,709205.0,1373163.0,7017768.0,2
76fb6d8e-8f89-4151-9960-82fcf0c526dd,2,244,122.0,3,1.5,2303164.0,999999.0,1651581.5,2954746.5,1
77000430-9c4a-4ea8-ba20-80ab60f6f593,5,705,141.0,8,1.6,4598241.4,999999.0,1210679.0,2885786.0,2
77029405-bf13-423d-9ced-77f472ba5c54,8,733,91.625,11,1.375,3691292.375,599609.0,1746674.25,3727732.0,2
7705c2eb-24af-40d5-86d0-e65c4e6e65c0,3,694,231.33333333333334,7,2.3333333333333335,9474460.0,999999.0,1621501.5,13711690.5,3
770fcd14-19e6-48ee-a7da-62bb56601cf5,6,726,121.0,9,1.5,3445367.5,999999.0,2085912.0,4422308.5,2
7711ca30-c710-4f68-b5b5-7b776c825aa5,7,973,139.0,12,1.7142857142857142,3716365.285714286,788143.0,1170331.0,5728091.0,2
7712a21f-187d-4715-bf10-898c643ea90d,5,991,198.2,13,2.6,5855071.6,999999.0,4168113.0,6450241.0,3
771342a6-43c6-4ad9-bf1d-73f2d12705b2,5,894,178.8,8,1.6,5262453.6,71273.0,391530.0,999999.0,2
7713c9b1-c3e6-4fc4-a67f-2499b56b0a9f,6,418,69.66666666666667,7,1.1666666666666667,4319983.166666667,637367.0,836434.5,7881200.75,2
772ecd9d-4c36-4cf4-bc3c-22090ccd3cf1,8,1256,157.0,15,1.875,3646065.625,402409.0,1163686.5,4307798.25,2
7730f742-239b-4540-8c9b-11a8e6bbe636,4,773,193.25,8,2.0,5479241.25,999999.0,4161400.5,6561658.75,3
7741fd6f-4f26-4420-b6cf-d0062e116008,4,787,196.75,8,2.0,7282965.0,687578.0,921893.75,8343730.25,3
7744b9b0-09fd-4648-b117-4129f03d6d33,8,988,123.5,11,1.375,2204780.75,197272.0,837077.5,3402177.25,2
774939d0-5574-4a4e-9269-d9d2ad0e6f7a,7,635,90.71428571428571,8,1.1428571428571428,4672681.142857143,266862.0,1468837.0,7424416.5,2
774dac5d-0c5d-48ef-9b9a-f1c375e37c43,3,286,95.33333333333333,4,1.3333333333333333,4882143.333333333,999999.0,3858424.0,6823215.5,0
774f2406-1e59-427e-8672-44861c72bac6,4,525,131.25,8,2.0,6466778.0,999999.0,4914071.25,9110096.75,0
7751b357-b37b-4962-8864-4dc768679727,5,815,163.0,8,1.6,5484157.8,229147.0,999999.0,7672212.0,2
7755a0e1-b15c-4ce5-8cb6-2156bf915af1,10,707,70.7,13,1.3,3049285.5,330768.0,870243.75,4297569.75,2
775660b0-3dba-4312-9952-4524a7204d0a,6,593,98.83333333333333,8,1.3333333333333333,3960450.1666666665,999999.0,1353930.75,2719038.5,2
77631378-1d67-41de-be44-36f4d78a3f8f,4,289,72.25,4,1.0,7741753.25,999999.0,5222943.0,9991748.75,0
777cb501-8808-4434-a891-1f79ea631451,5,616,123.2,9,1.8,5804100.4,999999.0,2609707.0,7298556.0,0
778571f1-4704-4e72-ab14-20f4a565c6f7,2,417,208.5,4,2.0,4165108.0,999999.0,2582553.5,5747662.5,0
778d9269-074d-4262-8099-2d82e21f59e2,3,378,126.0,3,1.0,7203055.666666667,999999.0,2533700.0,10304584.0,0
77930dfb-b155-4e62-b3e1-b979f40b0f9e,7,901,128.71428571428572,14,2.0,2970271.4285714286,999999.0,1196580.5,4085250.5,2
77ab3bd7-479e-4687-a26f-ba96472b67af,2,346,173.0,3,1.5,3651201.0,999999.0,2325600.0,4976802.0,0
77ac1aab-0c70-4c5c-a38a-c6af8bb993b2,4,569,142.25,5,1.25,7722193.0,999999.0,3138241.5,9257863.5,0
77adfb16-35b6-4e32-996b-354deacbcb1a,5,1140,228.0,13,2.6,4613382.8,377371.0,999999.0,5491354.0,3
77b623c5-51cc-4614-99bc-d2a59b106621,3,496,165.33333333333334,4,1.3333333333333333,3283151.0,999999.0,1276357.5,4424727.0,0
77d02f55-6693-43d3-b322-32ec4ca8650b,3,352,117.33333333333333,4,1.3333333333333333,6473354.333333333,999999.0,4491377.5,9210032.0,0
77d9ad33-4a54-46b1-a6b9-289fbc7f5e8c,6,1403,233.83333333333334,15,2.5,5815204.333333333,418745.0,1984532.75,9389191.5,3
77e4f912-1f57-41c7-b1e2-96b2073170a6,6,476,79.33333333333333,7,1.1666666666666667,4215618.0,176761.0,797869.5,6159117.25,2
